sample_id,class_name,col_index,cover_area,crop_type,grid_id,label,pos_prop,region,row_index,samples,x,y,year,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,NDVI_10,NDVI_11,NDVI_12,NDVI_13,NDVI_14
7875,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.0980394325687,31.377479137831795,2021,0.78624916,0.7162726,0.6707412,0.69521344,0.46769413,0.6806673,0.6910335,0.7013997,0.69690263,0.6430123,0.6313114,0.52334493,0.49952903,0.4718642
7876,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.03147427001545,31.429401761253903,2021,0.63352925,0.55932206,0.5478145,0.60546875,0.45065996,0.5080716,0.5473759149999999,0.58668023,0.5672956,0.53408533,0.53979737,0.44134617,0.3905505,0.32377967
7877,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.0709103109883,31.4609326277265,2021,0.6502097,0.60642093,0.49523205,0.53637314,0.3720521,0.38336557,0.39496272499999996,0.40655988,0.39130434,0.43806228,0.4948849,0.38619855,0.25562373,0.19354838
7878,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.31354526922898,31.263752422862265,2021,0.68170214,0.65138656,0.6172073,0.6566929,0.60644466,0.55097365,0.60011137,0.55359,0.6037915,0.62400377,0.60963374,0.6166505,0.73429847,0.6369845
7879,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.34318967360493,31.20751788607638,2021,0.86802524,0.82436883,0.7825735,0.76768744,0.71428573,0.6128,0.6769064,0.6925996,0.63127345,0.6469261,0.73524356,0.72857547,0.6697347,0.5369458
7880,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,75.89394220001675,31.41125579251469,2021,0.49832776,0.5232133,0.43314287,0.45945945,0.47168252,0.5217268,0.558648115,0.59556943,0.6113468,0.62714636,0.6468717,0.5325444,0.34390485,0.2678281
7881,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.21293395740759,31.102774323948047,2021,0.3808537,0.42243063,0.37119526,0.32655552,0.27829313,0.29221278,0.19886364,0.22079676,0.26010782,0.30408287,0.30592105,0.2939759,0.30237958,0.2897959
7882,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,75.92178997382445,31.377029980189736,2021,0.12177122,0.21279556,0.2882883,0.69299144,0.7338501,0.67392886,0.5839481049999999,0.49396735,0.55990857,0.23372093,0.34811264,0.49538746,0.702695,0.7421171
7883,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.24617162292002,31.30714105108524,2021,0.85218704,0.7961528,0.74977815,0.75726926,0.5547765,0.3961686,0.35564202,0.38926828,0.37225273,0.42414862,0.48516876,0.46168086,0.42202348,0.38447487
7884,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,75.91262715792644,31.42140675522524,2021,0.5073486,0.45743406,0.33745086,0.3280098,0.27884293,0.26537585,0.33246471,0.39955357,0.46290144,0.53803104,0.47348383,0.35181236,0.27280164,0.26921496
7885,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.32432505263841,31.081574083242828,2021,0.26994106,0.2353952,0.21381143,0.21912351,0.19672132,0.21362152,0.23052172,0.21317393,0.2388664,0.25861317,0.2806087,0.248,0.22518766,0.23096886
7886,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.36726452321932,31.153439305972388,2021,0.8735363,0.79514253,0.68472904,0.6398519,0.61659044,0.5385865,0.49864182,0.46594596,0.4595178,0.5221568,0.5881628,0.60538393,0.4926122,0.47594938
7887,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,75.92933582221106,31.13565266334682,2021,0.39191863,0.31085223,0.39735302,0.76189184,0.6304512,0.7106062333333333,0.7907612666666667,0.8709163,0.88156384,0.8469314,0.8958231,0.75158226,0.65891474,0.58148694
7888,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,75.98036013034904,31.097564095300157,2021,0.70929164,0.65575147,0.5539408,0.65433526,0.562392,0.5856607166666666,0.6089294333333334,0.63219815,0.6403692,0.713515,0.72450054,0.6868862,0.68086886,0.52983946
7889,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.14484165887133,31.05776872821366,2021,0.62849313,0.57876104,0.4768154,0.53846157,0.47078136,0.46922688,0.4676724,0.68318045,0.5184534,0.5349008,0.5040953,0.35041445,0.38561246,0.54287493
7890,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,75.92807818081329,31.147420593568786,2021,0.13328442,0.08609795,0.13638237,0.04827062,0.06466729,0.07136450833333334,0.07806172666666666,0.084758945,0.10635042,0.107830785,0.13190185,0.09270356,0.08322497,0.08689814
7891,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.27491771201184,31.020219149337464,2021,0.4135115,0.37962964,0.43009117,0.5290944,0.50639623,0.6436838650000001,0.7809715,0.83426654,0.8805093,0.8393078,0.73861384,0.6104495,0.41970804,0.44863012
7892,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.17915730272469,31.058667043497778,2021,0.7209538,0.6614452,0.62417424,0.62595654,0.5970942,0.58748327,0.57787234,0.5924933,0.58455396,0.38421866,0.4010582,0.2965932,0.29567307,0.34569982
7893,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.29791458328529,31.05911620113984,2021,0.79796064,0.73822975,0.6825645,0.7238627,0.64093566,-0.029175784,0.7671656,0.80672103,0.8657549,0.8537899,0.83571565,0.74899596,0.68120724,0.7940046
7894,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.06534075622675,31.46371740510727,2021,0.76285344,0.69398165,0.66198146,0.6944667,0.45348838,0.39415103,0.29210215500000003,0.19005328,0.19491525,0.19309463,0.2614155,0.24399878,0.24369748,0.26461625
7895,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.01674189935589,31.03216674261625,2021,0.68869936,0.58798283,0.4698795,0.40847784,0.3667393,0.3690579333333333,0.3713765666666667,0.3736952,0.384755,0.5804878,0.80709445,0.7248677,0.6244496,0.3895411
7896,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.15921470341725,31.12361523853962,2021,0.5142255,0.325,0.2660896,0.29384616,0.33773088,0.57496446,0.6695652,0.77530366,0.58400446,0.4098544,0.33969465,0.35413417,0.60183203,0.666982
7897,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,75.97209562973515,31.18676680301322,2021,0.22535211,0.18631178,0.17450097,0.21529838,0.19614148,0.20104041,0.20593934,0.21083827,0.21374045,0.23553719,0.2585148,0.16997519,0.1956067,0.17118156
7898,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.26737186362523,31.059924684895545,2021,0.8408139,0.7335681,0.6607403,0.6438003,0.5377609,0.534059665,0.53035843,0.65258217,0.5325733,0.5923984,0.65130985,0.6493256,0.6973639,0.5777556
7899,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.36295260985555,31.154607115841745,2021,0.824,0.8100358,0.73816156,0.72029704,0.5875239,0.5076142,0.57088536,0.58012664,0.5634607,0.53736657,0.6807935,0.75205255,0.7034281,0.67805797
7900,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,75.99437384878131,31.02381241047394,2021,0.18213059,0.5211986,0.75423926,0.8771842,0.8004587,0.6134205566666666,0.4263824133333333,0.23934427,0.22164822,0.16561605,0.2572486,0.4707904,0.42309797,0.40557086
7901,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,75.8965473143407,31.354931424200394,2021,0.3961821,0.2952628,0.27748692,0.3923567,0.49954668,0.38055655,0.490917625,0.6012787,0.627907,0.5319759,0.45454547,0.33394217,0.30620986,0.32582018
7902,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.33151157491136,31.07995711573141,2021,0.8894895,0.85315806,0.78317755,0.7394137,0.6063618,0.64464977,0.68293774,0.6430271,0.700361,0.67437875,0.76800746,0.8096227,0.8006726,0.7535461
7903,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.19020658071936,31.259530341026903,2021,0.8212699,0.75937593,0.71153265,0.71584326,0.5688584,0.5881262,0.5445068,0.5107368,0.5152807,0.627541,0.732328,0.7309171,0.7322322,0.64313376
7904,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.12597703790482,31.415477874350053,2021,0.8634361,0.8467769,0.8011928,0.81533986,0.78524745,0.6831764,0.5989492,0.81503415,0.60264903,0.75969726,0.82973474,0.7308271,0.6160221,0.51144433
7905,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.28237372887003,31.071333289003864,2021,0.22337015,0.43303084,0.6302883,0.7554404,0.7068127,0.2527115,0.6172582,0.6355014,0.56585765,0.5075145,0.2607099,0.3812616,0.74161565,0.83427334
7906,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.09785976951189,31.229167284423664,2021,0.66529495,0.6409715,0.55190134,0.52761906,0.44972375,0.39187706,0.36944127,0.40080538,0.40282685,0.3960511,0.34861907,0.20973514,0.14733179,0.19717787
7907,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.08043245299996,31.09280302429432,2021,0.46224678,0.39209175,0.36332574,0.40818268,0.33801916,0.33786009,0.33770102,0.4027043,0.3602374,0.37665462,0.42487338,0.39095876,0.44133016,0.38715595
7908,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.27294141838678,31.147959582739254,2021,0.58694106,0.52858263,0.4475597,0.41591644,0.3226295,0.24058416,0.2837317,0.36021712,0.35678393,0.45598847,0.3741146,0.34948516,0.28963855,0.29108194
7909,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.06677806068134,31.01959032863858,2021,0.6071094,0.49798325,0.41251597,0.31113955,0.26880315,0.212534635,0.15626612,0.2621232,0.21520342,0.3188406,0.31836733,0.27468032,0.2710104,0.23298968
7910,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.3460642825141,31.254409943907422,2021,0.88087,0.8420762,0.781147,0.6976556,0.5842613,0.5456919,0.52723914,0.50390446,0.57300615,0.66559255,0.72719425,0.70154375,0.6400607,0.5287273
7911,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.11798203187615,31.45805801881732,2021,0.84474885,0.7810542,0.74991363,0.7890625,0.670126,0.7090743,0.618648,0.82045126,0.6508681,0.5745926,0.60832137,0.52448547,0.46995378,0.34520024
7912,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.22245609941926,31.23356902931585,2021,0.62842166,0.53211486,0.5148487,0.4713137,0.41257724,0.41988385,0.4564756,0.5094977,0.39110342,0.4027548,0.37626776,0.34117648,0.27931556,0.25581396
7913,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.06210682120393,31.464705551919803,2021,0.7139562,0.60118854,0.53057617,0.52784765,0.35034803,0.33333334,0.32809052,0.3228477,0.28612363,0.3089494,0.37451133,0.3457249,0.3376878,0.1754386
7914,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.25749039549991,31.017524203485102,2021,0.76327914,0.6043095,0.4651224,0.42160666,0.3940792,0.45731354999999996,0.5205479,0.5791921,0.63173133,0.6676804,0.6915723,0.62401795,0.44677138,0.47102803
7915,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.26647354834111,31.16323094256929,2021,0.60394955,0.40658733,0.38126194,0.4292683,0.49266702,0.5322034,0.6382029,0.715103,0.7628459,0.76977634,0.724986,0.6512758,0.39205703,0.351769
7916,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.09615297047205,31.168351339688773,2021,0.26936316,0.32234043,0.28323156,0.24772163,0.22406015,0.22379367,0.22479045,0.25814137,0.2958943,0.2581818,0.25212717,0.18646735,0.16313094,0.15128006
7917,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.0453981569193,31.31468689947184,2021,0.4163003,0.41075405,0.30409983,0.39302695,0.30615216,0.28588098,0.31782839,0.3497758,0.28493366,0.30494678,0.32092142,0.2669278,0.26526082,0.26779285
7918,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.33438618382054,31.15442745278492,2021,0.2,0.18500987,0.18506835,0.20407219,0.17751479,0.17330211,0.15742615,0.17613865,0.18680339,0.18753563,0.23661485,0.19352351,0.18518518,0.22739726
7919,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.31408425839945,31.169339486501304,2021,0.4153401,0.436982,0.42369264,0.4169329,0.36445242,0.35852027,0.33959818,0.32917038,0.38324177,0.37139493,0.35005575,0.33506224,0.31380078,0.35492578
7920,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,75.9431698775865,31.484019330528373,2021,0.71929824,0.6438838,0.5728395,0.6470185,0.46355686,0.4969325,0.47770325,0.458474,0.49298665,0.5276705,0.5084175,0.44321907,0.38779956,0.3908143
7921,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.28012794065972,31.08678431189072,2021,0.53718483,0.6707512,0.7371541,0.8051606,0.67604566,0.74532898,0.8146123,0.8336907,0.869874,0.87818336,0.81867725,0.7960644,0.630743,0.52894884
7922,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.14151789232008,31.37128076237137,2021,0.84481853,0.8153153,0.78326786,0.82364094,0.6966898,0.73057306,0.6611523,0.746051,0.6401914,0.6566265,0.6998116,0.6455479,0.5134768,0.4274809
7923,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.3400455701105,31.247043758577643,2021,0.84359497,0.7897649,0.7331115,0.7341414,0.6216587,0.5441696,0.55155337,0.49746192,0.4978187,0.5574402,0.6689655,0.6565794,0.67455983,0.6234158
7924,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,75.98395339148553,31.190988884848583,2021,0.6319244,0.63769954,0.262853,0.25015995,0.2895899,0.28036323,0.430866415,0.5813696,0.5462913,0.63390595,0.49972513,0.23775728,0.21377331,0.36958936
7925,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.29908239315465,31.190629558734937,2021,0.8202914,0.7759721,0.7305331,0.738815,0.58088005,0.5021696,0.44039485,0.47518796,0.5065134,0.49216524,0.4873556,0.45907712,0.4232091,0.41410375
7926,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.22056963732261,31.039802422531267,2021,0.6631579,0.6128668,0.5311215,0.5564065,0.53890324,0.52202892,0.5051546,0.5670233,0.5161572,0.39800444,0.419877,0.46121883,0.51194185,0.5255511
7927,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,75.88100645992543,31.22027396311088,2021,0.54311794,0.68225324,0.47683284,0.5245509,0.33688772,0.4339359133333333,0.5309841066666666,0.6280323,0.6872125,0.69655985,0.7099191,0.708798,0.50330704,0.5015665
7928,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,75.9213408161824,31.30588340968747,2021,0.56507766,0.49886104,0.44921273,0.49518186,0.35283583,0.37388552,0.39493521,0.4159849,0.3693811,0.36334217,0.38839287,0.37824935,0.32052267,0.37314212
7929,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.37921211649811,31.16412925785341,2021,0.84512234,0.827758,0.7802691,0.7699531,0.6724009,0.61412805,0.56149733,0.63222045,0.53063244,0.6436444,0.70245796,0.6936472,0.60545987,0.63344485
7930,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.23503251339693,31.12729833120451,2021,0.42537314,0.3721277,0.37853107,0.35141876,0.36210714,0.37279552,0.3834839,0.39417228,0.3774574,0.45307067,0.51318884,0.430721,0.4432419,0.4
7931,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.02518606302661,31.19673810266695,2021,0.5146217,0.46524775,0.38908577,0.38054606,0.3531915,0.35121542,0.45616325999999996,0.5611111,0.5330451,0.5509196,0.54376996,0.39941692,0.2866995,0.26144457
7932,non_wheat,4,0.823,wheat,27,0,0.473756488955116,Punjab,2,436,76.14367384900197,31.20931451664462,2021,0.6131605,0.55822855,0.28744492,0.31601208,0.301314,0.49138686,0.6057971,0.70333815,0.67473656,0.6534181,0.68599033,0.5742972,0.4976744,0.3784722
7933,wheat,4,0.995,wheat,28,1,0.623283663055824,Punjab,3,527,75.9259222241314,30.669247367831964,2021,0.67201424,0.16210526,0.45777777,0.5431554,0.5680864,0.5979432499999999,0.6278001,0.84962404,0.91717,0.877451,0.8306475,0.50706655,0.20622864,0.14643043
7934,wheat,4,0.995,wheat,28,1,0.623283663055824,Punjab,3,527,76.33366753159325,30.833100075655366,2021,0.4406671,0.21656805,0.16447368,0.34101382,0.5736944,0.696037,0.8183796,0.87845826,0.8754397,0.8798375,0.69043267,0.4803478,0.21383014,0.35035673
7935,wheat,4,0.995,wheat,28,1,0.623283663055824,Punjab,3,527,76.0889664481991,30.81576259067186,2021,0.5459662,0.31796116,0.14337568,0.17113894,0.29866377,0.5359353849999999,0.773207,0.84128505,0.8953294,0.8643887,0.8405316,0.5410591,0.2777778,0.14458194
7936,wheat,4,0.995,wheat,28,1,0.623283663055824,Punjab,3,527,76.2264985181978,30.541776429015403,2021,0.1544256,0.24100327,0.29580575,0.55544406,0.6426426,0.7659009,0.8891592,0.8509201,0.8836741,0.84352285,0.6533333,0.3085973,0.23542117,0.22210026
7937,wheat,4,0.995,wheat,28,1,0.623283663055824,Punjab,3,527,76.03551668879399,30.52776271058314,2021,0.5585438,0.30941704,0.33613446,0.21745908,0.29477912,0.54662316,0.7984672,0.8238636,0.8660873,0.87230444,0.831454,0.5158546,0.30442438,0.19680244
7938,wheat,4,0.995,wheat,28,1,0.623283663055824,Punjab,3,527,76.31453341604151,30.590644780471507,2021,0.4474857,0.23641305,0.1305872,0.22222222,0.56089336,0.67750128,0.7941092,0.8696212,0.90113056,0.8924731,0.76454294,0.45716572,0.19960669,0.14405808
7939,wheat,4,0.995,wheat,28,1,0.623283663055824,Punjab,3,527,75.99257721821307,30.810103204381907,2021,0.5704486,0.14996637,0.16334662,0.15147857,0.15307458,0.43693234000000003,0.7207901,0.82898617,0.8791351,0.8977169,0.8571049,0.68764883,0.21293199,0.16858238
7940,wheat,4,0.995,wheat,28,1,0.623283663055824,Punjab,3,527,75.99284671279831,30.662689666257894,2021,0.4398273,0.08341143,0.2248996,0.6254296,0.6543764,0.76309615,0.8718159,0.8546648,0.9134162,0.9224937,0.8941704,0.48438635,0.23584442,0.14716439
7941,wheat,4,0.995,wheat,28,1,0.623283663055824,Punjab,3,527,76.208442380987,30.92895031647092,2021,0.44611365,0.27083334,0.16914499,0.18842486,0.50624245,0.6554040750000001,0.8045657,0.85754985,0.8921229,0.88593817,0.77516687,0.5700416,0.19055945,0.17207335
7942,wheat,4,0.995,wheat,28,1,0.623283663055824,Punjab,3,527,75.9777550160251,30.77444008760236,2021,0.6731359,0.3712984,0.16379955,0.30828115,0.4568896,0.7334963,0.42600897,0.8671298,0.8743709,0.9056739,0.8636231,0.5701961,0.19857492,0.13604379
7943,wheat,4,0.995,wheat,28,1,0.623283663055824,Punjab,3,527,76.00739942040104,30.822410123774343,2021,0.48164147,0.22059518,0.1322314,0.25,0.33860344,0.5788907,0.81029266,0.80452573,0.8518698,0.83736265,0.8009811,0.47032338,0.1800102,0.122023806
7944,wheat,4,0.995,wheat,28,1,0.623283663055824,Punjab,3,527,76.10585477554054,30.64517251821756,2021,0.5377181,0.23216996,0.17783985,0.2931507,0.6179245,0.6788839,0.82172316,0.877095,0.908074,0.9024756,0.8520812,0.4884889,0.1825525,0.14432989
7945,wheat,4,0.995,wheat,28,1,0.623283663055824,Punjab,3,527,76.14124839773486,30.74075326444788,2021,0.4096081,0.2083777,0.14880493,0.25019485,0.6185966,0.7377004,0.8568042,0.8398637,0.8523645,0.87883437,0.8858859,0.589404,0.20182648,0.15561824
7946,wheat,4,0.995,wheat,28,1,0.623283663055824,Punjab,3,527,75.99329587044036,30.54833413058948,2021,0.57463413,0.21301965,0.17089678,0.26076743,0.5180015,0.6723619000000001,0.8267223,0.8421408,0.9008187,0.91100246,0.86123276,0.44748315,0.16583823,0.12944739
7947,wheat,4,0.995,wheat,28,1,0.623283663055824,Punjab,3,527,76.08986476348322,30.58624303557932,2021,0.7131669,0.35225224,0.23667787,0.24907613,0.49667996,0.64576198,0.794844,0.8289335,0.8968386,0.912469,0.94066316,0.735068,0.28573886,0.31626847
7948,wheat,4,0.995,wheat,28,1,0.623283663055824,Punjab,3,527,76.06264581037439,30.58741084544868,2021,0.8391929,0.48755312,0.40038684,0.38825756,0.45305452,0.6046574849999999,0.75626045,0.7976424,0.80878294,0.8181818,0.8486399,0.6017478,0.34500876,0.2983323
7949,wheat,4,0.995,wheat,28,1,0.623283663055824,Punjab,3,527,76.09103257335256,30.6777813630311,2021,0.29991782,0.17164698,0.382134,0.5561427,0.6256822,0.6836044,0.7415266,0.8214826,0.85837924,0.8393524,0.7699365,0.3130214,0.1573604,0.18941799
7950,wheat,4,0.995,wheat,28,1,0.623283663055824,Punjab,3,527,76.37651717064576,30.56459363723204,2021,0.2549484,0.20603448,0.20705347,0.382906,0.64447594,0.7121273699999999,0.7797788,0.8472086,0.85435945,0.8411494,0.74015206,0.34626436,0.18879253,0.15215215
7951,wheat,4,0.995,wheat,28,1,0.623283663055824,Punjab,3,527,76.34040489622414,30.52309147110572,2021,0.66070396,0.30133826,0.17959183,0.25117844,0.6253644,0.71591585,0.8064673,0.7748691,0.7842004,0.80217266,0.73270553,0.33863276,0.18879415,0.20315745
7952,wheat,4,0.995,wheat,28,1,0.623283663055824,Punjab,3,527,76.18957776002048,30.608611086153896,2021,0.14749661,0.3928831,0.6727941,0.82956797,0.7768166,0.56391939,0.35102218,0.6003855,0.645461,0.7659291,0.80957747,0.6864641,0.4037461,0.42776886
7953,wheat,4,0.995,wheat,28,1,0.623283663055824,Punjab,3,527,75.99087041917325,30.762312831266748,2021,0.50478333,0.31946006,0.20751342,0.17218097,0.1773585,0.5280899,0.69011104,0.8378906,0.8733684,0.8947368,0.8455312,0.5655841,0.17997977,0.14224137
7954,wheat,4,0.995,wheat,28,1,0.623283663055824,Punjab,3,527,76.15930453494565,30.821601640018635,2021,0.2884504,0.24950884,0.1662234,0.5296769,0.75646687,0.802654565,0.84884226,0.8602499,0.9197422,0.8605619,0.6877637,0.33505154,0.15412422,0.2011453
7955,wheat,4,0.995,wheat,28,1,0.623283663055824,Punjab,3,527,75.91702890281861,30.752521194669843,2021,0.36541888,0.22562979,0.119878605,0.23027888,0.35834891999999996,0.48641895999999996,0.614489,0.8728738,0.88881844,0.9039693,0.80585873,0.5814266,0.18159609,0.13214862
7956,wheat,4,0.995,wheat,28,1,0.623283663055824,Punjab,3,527,76.01494526878764,30.70895290339005,2021,0.64569306,0.22846745,0.19602978,0.29115084,0.59316,0.7395602,0.8101407,0.8747337,0.90842634,0.92477065,0.9001189,0.5283308,0.21316034,0.14455839
7957,wheat,4,0.995,wheat,28,1,0.623283663055824,Punjab,3,527,75.97416175488863,30.973955912205305,2021,0.3732639,0.26807675,0.16996998,0.2771739,0.40783037499999997,0.53848685,0.669143325,0.7997998,0.819766,0.8243641,0.7536849,0.45957756,0.31169978,0.24023825
7958,wheat,4,0.995,wheat,28,1,0.623283663055824,Punjab,3,527,76.05222535307861,30.919518005987666,2021,0.5016571,0.15906563,0.24212599,0.54967946,0.6231087,0.753158725,0.88320875,0.88387656,0.8962403,0.88273615,0.8125,0.38242677,0.17551309,0.14923857
7959,wheat,4,0.995,wheat,28,1,0.623283663055824,Punjab,3,527,76.32459454722364,30.536745863424336,2021,0.512894,0.22543353,0.13285601,0.29795918,0.57089275,0.690722775,0.8105528,0.8598259,0.88583314,0.8696088,0.70701617,0.32089016,0.19156264,0.1889401
7960,wheat,4,0.995,wheat,28,1,0.623283663055824,Punjab,3,527,76.35307114173024,30.561180039152383,2021,0.6258823,0.2623025,0.15627669,0.23922943,0.45856354,0.64344842,0.8283333,0.87410927,0.889436,0.87980294,0.8383969,0.49106124,0.19054441,0.18742633
7961,wheat,4,0.995,wheat,28,1,0.623283663055824,Punjab,3,527,76.27006680947758,30.833189907183776,2021,0.35342664,0.32703444,0.39833188,0.60126585,0.65171665,0.7204261750000001,0.7891357,0.8511143,0.8602221,0.87419105,0.76450855,0.5621579,0.23620522,0.17688763
7962,wheat,4,0.995,wheat,28,1,0.623283663055824,Punjab,3,527,76.13675682131425,30.988508619808044,2021,0.5388487,0.33948338,0.11708482,0.24397413,0.39734682,0.619891895,0.84243697,0.8631197,0.8781962,0.84307444,0.7279313,0.32931322,0.20143884,0.12651163
7963,wheat,4,0.995,wheat,28,1,0.623283663055824,Punjab,3,527,75.90274568980112,30.97907630932479,2021,0.5738432,0.3025701,0.31653544,0.37172773,0.5468354,0.6566020666666667,0.7663687333333333,0.8761354,0.89844733,0.8900204,0.87476885,0.6184739,0.27143982,0.2178599
7964,wheat,4,0.995,wheat,28,1,0.623283663055824,Punjab,3,527,75.95826157435971,30.573217463959587,2021,0.4030501,0.29441625,0.16192171,0.52977574,0.5889845,0.7289941,0.8690037,0.8661125,0.9111111,0.88677555,0.8101213,0.35789475,0.22553724,0.12855007
7965,wheat,4,0.995,wheat,28,1,0.623283663055824,Punjab,3,527,76.2505733678122,30.631068968256884,2021,0.21008404,0.18880351,0.13008493,0.22633745,0.44953541999999996,0.6727333899999999,0.89593136,0.7963617,0.8815421,0.85263157,0.79610896,0.58790773,0.20627262,0.16123348
7966,wheat,4,0.995,wheat,28,1,0.623283663055824,Punjab,3,527,76.3519931633893,30.885202362134297,2021,0.5835387,0.2673154,0.19924812,0.4875576,0.55171245,0.6083398449999999,0.66496724,0.77835894,0.80876493,0.8134284,0.59210527,0.45660073,0.2880288,0.25776964
7967,wheat,4,0.995,wheat,28,1,0.623283663055824,Punjab,3,527,76.16532324734925,30.985813673955683,2021,0.28523967,0.22513089,0.23281908,0.33011383,0.6801196,0.74409513,0.80807066,0.8776509,0.876512,0.86638916,0.7695761,0.5412969,0.21900348,0.21424332
7968,wheat,4,0.995,wheat,28,1,0.623283663055824,Punjab,3,527,76.29764508870007,30.845496826576216,2021,0.4022472,0.27818963,0.42744535,0.5798212,0.7046819,0.7753503749999999,0.84601885,0.8758278,0.8678607,0.8765872,0.8167251,0.70016474,0.33266366,0.40732265
7969,wheat,4,0.995,wheat,28,1,0.623283663055824,Punjab,3,527,76.24617162292002,30.803096345165773,2021,0.38265616,0.2367713,0.16088092,0.36031517,0.6313668,0.7257276850000001,0.82008857,0.87594825,0.87661844,0.8876211,0.7794457,0.5323981,0.17256229,0.13808091
7970,wheat,4,0.995,wheat,28,1,0.623283663055824,Punjab,3,527,76.19658461923662,30.960481182943514,2021,0.3764803,0.19757453,0.21814543,0.5310891,0.75103736,0.81180678,0.8725762,0.871934,0.8907683,0.8566845,0.65255475,0.3345622,0.18890357,0.15352058
7971,wheat,4,0.995,wheat,28,1,0.623283663055824,Punjab,3,527,75.99742812074732,30.826632205609705,2021,0.3395566,0.20110701,0.12698413,0.14917128,0.23524068,0.499056,0.75512594,0.73161215,0.7950486,0.86928105,0.8719146,0.67396593,0.20107816,0.16864026
